timestamp,rocket-pool-eth_closeprice,the-graph_closeprice,algorand_closeprice,whitebit_closeprice,usdd_closeprice,blockstack_closeprice,immutable-x_closeprice,xdce-crowd-sale_closeprice,havven_closeprice,elrond-erd-2_closeprice,frax_closeprice,eos_closeprice,theta-token_closeprice,injective-protocol_closeprice,tezos_closeprice,the-sandbox_closeprice,bitget-token_closeprice,axie-infinity_closeprice,bitcoin-cash-sv_closeprice,radix_closeprice
2022-10-12,1335.4029938992803,0.08876144726800475,0.3179294439570013,11.07904820141187,1.0002752547786657,0.3129670990753577,0.6855318644480142,0.03152985338215983,2.0581573653742136,54.74400478270848,0.9983279478712451,1.041980008782061,1.0183827699557202,1.8283625877374623,1.3425721948342526,0.7789968437206769,0.18432391692069588,11.514762465412643,47.9081285047618,0.05558356149806314
2022-10-13,1347.8427956751416,0.0877470782039836,0.3147767443114218,11.178134430572827,0.9997294246670483,0.31126845173466416,0.6661036126401223,0.031034065988463616,2.0633458908698055,55.591817263159896,0.9977942785983633,1.0393565368600044,1.0151775889678885,1.7847117739597353,1.3566630399488244,0.7789917528997562,0.18464072195959222,11.550756911038423,48.15031800822849,0.0555257153899385
2022-10-14,1342.894481029991,0.08814165634280768,0.31955493860471385,11.06879640129163,1.0003423880116826,0.3013024820264807,0.6509716783516637,0.031185644998741675,2.191263050908503,53.26467786611054,1.000623051584795,1.0163682735337967,1.0066992643174513,1.742529678447954,1.3841657005284884,0.7643387788752583,0.18313044846777907,11.106304720418294,49.98238709575871,0.05515647975433701
2022-10-15,1352.6762407142332,0.08565293272645705,0.3179577198776408,11.152137590690305,1.0004839067682627,0.29979684776689364,0.6296767701224238,0.03124883289027393,2.0676615383163055,53.400587508838456,0.9986985775882175,1.0089332344253457,0.9913320710324871,1.7685602401877292,1.3714539272486639,0.7538344828457644,0.18058771908002103,10.82325615071636,49.273344175103325,0.05403541118110463
2022-10-16,1329.0968568692085,0.08498484314720282,0.3197014455581928,13.157929963273823,0.9999562772513935,0.29852283125140167,0.6146546854145446,0.0313617487582657,2.058933078262056,56.19044069695515,1.0001462895785864,1.0521661460047145,0.9924162023095963,1.7603129304480771,1.356278363312064,0.760863351192896,0.1828336036915808,10.796711164846972,48.43257683061699,0.05512485186391703
2022-10-17,1363.097726105353,0.08624859967688303,0.32287005444971045,13.683189223643078,1.0003298005835521,0.3010149618199456,0.6322810449802099,0.03148157802653357,2.285921410383581,55.792766498492085,1.000408104355291,1.05324329984685,1.0074906769201717,1.904125801670529,1.3549622876402412,0.7779388011074997,0.18373096351487095,11.03931471079856,48.70063794969144,0.05506355994481181
2022-10-18,1391.2556192450836,0.08717669605102518,0.3312301339612514,13.419330595979071,0.9997432836923248,0.30911261079250424,0.6477339144512269,0.03147583842649289,2.3339802435981123,57.27809987588425,0.9991379505800809,1.0666861035197701,1.0208674090535526,2.0958545573807683,1.3927979740697145,0.7926584300353932,0.18981657651647038,11.22169508009346,48.93393835045199,0.05385054366061105
2022-10-19,1366.5317482925343,0.08353647657651297,0.3204096446554501,13.283676359491793,0.9986546519712146,0.3061925541759644,0.616999657126684,0.030862642780083684,2.3725844198348685,56.25145817684955,0.9971208801154984,1.050740937369879,1.0124165804513086,2.0839516627154824,1.377844936488446,0.7745193553416487,0.19081249308455397,10.947059688351182,48.33548419730035,0.05311049153739232
2022-10-20,1341.8049528307615,0.07928915900740828,0.3074786171744525,13.456977603697188,0.9978331491429858,0.2947877306319143,0.5760367661253059,0.03089317517747867,2.283503734718141,56.476589562184294,0.9978692133190189,1.0040186566479152,0.9838718886993955,1.967660088609454,1.3266976834368522,0.7319259654526549,0.19560541239376866,10.15869688820732,46.648252354417444,0.052415425264601016
2022-10-21,1335.298868891779,0.07824572301905514,0.3072074954671202,13.570540978033833,0.9975007349135663,0.2993252479314126,0.5683005088530372,0.03069322327222748,2.2445530840019594,58.10816543848855,0.9974920048932006,1.0406711827603665,0.977805321820968,1.858523032831236,1.3228304269446416,0.7243231394664422,0.22235977260058687,9.549380365109547,46.86489761678293,0.050156075150190466
2022-10-22,1356.5854620854618,0.07874639667954497,0.31360270557541875,12.688600282409691,0.997892921361964,0.2986877923143727,0.5588849437714299,0.030748174563875533,2.204118947488403,55.69438986376232,0.9977304170923799,1.0714913879291146,0.994733916405281,1.853904428838799,1.3461306213479556,0.7422535153781363,0.21253563740306983,9.075888285120508,46.47189669170147,0.05155905048534972
2022-10-23,1371.269105635103,0.07844228928421011,0.31454050995704314,12.33625339600264,0.9978341454300927,0.3017286763370593,0.5505856427504227,0.030631379449763928,2.207750519522506,54.93119886209154,0.9980508761636407,1.0672551136152342,0.9971589173241977,1.9114714752873603,1.3481218755940074,0.7446846542078229,0.2164077078006832,9.000663060456429,47.301145291564616,0.04985398295519718
2022-10-24,1425.459629668456,0.08046614368171265,0.31638530507972634,12.165249267068287,0.9972626952160785,0.3053880034192973,0.5653144471383127,0.030599549279951666,2.266063682977724,56.690105551697044,0.9997601583931516,1.0950225877606545,1.0211280610522773,1.9375634481191777,1.3743940089652413,0.7627029388715183,0.20740527388642246,9.02073942865379,47.732138212524426,0.050665105258294256
2022-10-25,1404.4495187933062,0.0797311366068943,0.31432433127436504,12.175979304630962,0.9959639447517732,0.30113751055072047,0.5386350651040773,0.030623730012670363,2.190890708035809,57.774425058121395,0.9990766411791238,1.0658541313573604,1.0490720915206209,1.8957869244241914,1.3522030607216107,0.7352893323934705,0.19900182107668754,8.364755884114556,46.533130067812635,0.05005488029969935
2022-10-26,1529.879150433994,0.08130550917080684,0.33136232949857686,12.133604317992873,0.9958053833040056,0.31006361187133535,0.5641154841686715,0.030817345649723493,2.3063486893547753,56.78085674628097,0.9981873226477594,1.1004062559982712,1.0761723643547494,1.9580414888153126,1.3885647424841063,0.7632626078920679,0.19902620526319964,9.020776857520511,47.75877293714043,0.051272617293089205
2022-10-27,1639.2797570832277,0.08258523182775598,0.33923474369724593,13.362025792613073,0.9949760670492068,0.3174065197284784,0.5653471331768593,0.0313327100551237,2.4387046750620014,57.110974746342244,0.9995963618368741,1.1284266895388388,1.1222159814651285,2.058903599325493,1.434434046174803,0.7798347302635924,0.1997513860957709,9.12154155025444,48.47966260466383,0.052167299689828334
2022-10-28,1588.5693113047023,0.08045053779903757,0.32712772536861867,14.509512379284267,0.9972448658672978,0.3079981674464483,0.5937516932693618,0.03140462160646702,2.403036859638466,55.39393466569471,0.9976018684424607,1.1247323117386998,1.10994900124233,2.034785273876457,1.4156789175942268,0.7718754477185636,0.1931927084528134,9.020211829059475,47.07649700503028,0.05143972751313284
2022-10-29,1632.1813184276346,0.08244137418185472,0.33320197328031015,14.498482965426527,0.9970847963122287,0.3134342607566281,0.6460216791719028,0.03140561925393348,2.421560375617351,57.043154074485564,0.9995350266476076,1.1370790317955755,1.154521268169923,2.049327188403526,1.4412849196125823,0.7977519905932907,0.1960903732851667,9.098698502188423,47.91790003077895,0.05581814834657542
2022-10-30,1693.6999290189153,0.08409286541938749,0.33791548700671464,14.411631371420947,0.9983681984486289,0.3168653863466745,0.6267065925780082,0.03138116393554112,2.52576609659483,56.515491579113295,0.9986339886552145,1.1352719608335629,1.2383302161482468,2.2824862448209564,1.4405277317395189,0.8097141640865797,0.19413861307531766,9.267495656886371,47.928433314869494,0.058071468186811165
2022-10-31,1664.5868089325677,0.08363882170468906,0.35790377988809485,14.368540651741936,0.9969958306448334,0.3153606525586996,0.6122876808892326,0.03131289165657883,2.447074813120411,58.44411506786318,0.997780258531217,1.1100485894610772,1.1724140817808146,2.1902598237603557,1.420915531459976,0.8603401097600447,0.19339666351767573,9.206681879329704,47.61189477207916,0.05720685602337509
2022-11-01,1623.2561625335322,0.08444494739263793,0.3580126564116133,12.372707502396924,0.9971498291895613,0.31667579170479,0.5953247325073898,0.03120768217837331,2.5095332387189324,58.394374500295925,0.9973767374414276,1.1509436010047505,1.16641846584034,2.426511639614882,1.4297480234682272,0.8720096764830676,0.19291103307323815,9.191306303257292,47.825883723646214,0.056083813528553884
2022-11-02,1654.1617939044934,0.08235781622844073,0.35950259711889,10.645098941426767,0.9956090547158832,0.31513390773719835,0.5859551205893234,0.0308148727093483,2.5106898155374298,59.763109733331824,1.0013533566522015,1.1407743213197556,1.2014937526571314,2.507882121652656,1.4171841229024944,0.862424637725269,0.19275969071642374,9.126141614945064,47.180225328312225,0.0561906413288546
2022-11-03,1592.7185394938772,0.08142057447968185,0.36217731504151207,10.226920934461123,0.9949819852292365,0.306446469622456,0.5756409286054742,0.031060525313159632,2.3680186365949187,59.61541385957155,0.9992065044047261,1.1166150636343162,1.1478084751468973,2.5364708606264155,1.3837264646529173,0.8113243673928068,0.18775053561518285,8.666163388316749,46.24733358752227,0.053300631765884406
