timestamp,bitcoin_closeprice,ethereum_closeprice,tether_closeprice,binancecoin_closeprice,ripple_closeprice,staked-ether_closeprice,solana_closeprice,cardano_closeprice,dogecoin_closeprice,tron_closeprice,rocket-pool-eth_closeprice,the-graph_closeprice,algorand_closeprice,whitebit_closeprice,usdd_closeprice,blockstack_closeprice,immutable-x_closeprice,xdce-crowd-sale_closeprice,havven_closeprice,elrond-erd-2_closeprice,frax_closeprice,eos_closeprice,theta-token_closeprice,injective-protocol_closeprice,tezos_closeprice,the-sandbox_closeprice,bitget-token_closeprice,axie-infinity_closeprice,bitcoin-cash-sv_closeprice,radix_closeprice
2023-07-20,29919.87483825516,1889.2238055517662,1.0002928762456451,241.3327728931399,0.8212366992769505,1890.2139417921564,26.353311684653363,0.32408227975043347,0.07017617121569014,0.08031233498403667,2037.706184493987,0.11571878174062745,0.11397663602872384,5.50066159387632,1.0004385946298229,0.6284164931367154,0.7272478095804896,0.037698822038607714,2.7139539205951917,35.878310254921686,0.9988604888721476,0.7591762673672052,0.7705279566147951,8.97779906849179,0.8395327225522383,0.4415590912721732,0.4666904856058554,6.381199253600614,38.758911334953126,0.059525131770512864
2023-07-21,29787.041530355687,1891.0145054589366,1.0001992653281024,242.62477719670818,0.793283630832216,1890.7601876339027,25.3350693194684,0.31576493307864373,0.07059646723316527,0.08064506144773717,2038.095888018297,0.11695013538193648,0.1151567463262577,5.50253104579549,0.9991217997073985,0.6217280368722877,0.7376815391090602,0.040526867946127275,2.8940116910668343,33.99802248598325,0.9983362690075727,0.7650563544516399,0.7878635972755038,9.283288671723001,0.8683707751373629,0.439780072490144,0.4667967960891892,6.4578733327954705,37.99751700954994,0.05923442227587131
2023-07-22,29914.68272835899,1891.4724028266849,1.000050382290215,243.7688418945168,0.7726808563347505,1891.5164761632432,25.58950999514426,0.31317060302130345,0.07336839473931198,0.08045497207942869,2039.6893853556373,0.11731402059346967,0.11536739137699537,5.519486207357,0.9991377846407992,0.6233375860001541,0.7483971015283581,0.041835529750875795,2.993427065735612,33.49722884937191,0.9982086079662249,0.7851669756572746,0.8075766116473211,8.980107772903027,0.8491752355748238,0.4468972862417664,0.45925921189670305,6.483137500886286,38.19756248376809,0.05625631435400292
2023-07-23,29710.155935991766,1858.3111958083061,0.9997490526422014,240.53785227248912,0.7314015935483464,1858.692044082893,24.45678468463933,0.3081742544523981,0.07041795269786608,0.08369591639611575,2004.4933113843801,0.11508668829045461,0.1142293518459691,5.50975717161677,0.9990418932924613,0.6212324883219539,0.7402088137078797,0.05650859223406378,2.981527947789254,33.07377541117875,0.9977938034798246,0.7714323484859761,0.7888807514879003,8.625389067507125,0.8358317986968815,0.4404131943752646,0.45187188681618773,6.35154977684247,36.94295278642802,0.05815213888382669
2023-07-24,30057.956718714588,1887.8269808569783,0.999898413750001,242.38142443213383,0.7379910760166287,1886.872312955153,24.773703505475776,0.3170341581613408,0.07189329880523077,0.08332613284225981,2035.9806523486875,0.11772461559140861,0.11608782148571645,5.5681915992050195,0.9999898793583495,0.6255650978874179,0.7675512011443572,0.051749211922381,2.8960083117680018,33.84062729539204,0.9991964677671891,0.7816963157464867,0.8264804362667022,8.717075005492848,0.8780326746032152,0.45744152617189926,0.4625153448923453,6.518671248219371,37.26813182340886,0.058121248333152645
2023-07-25,29184.901913057693,1850.431150587501,1.0000973295833209,238.96549444977495,0.7035253934126873,1850.727788842365,23.422633571179617,0.3053354049678074,0.07443111396316238,0.08154661935736747,1994.1010711404742,0.1120773044169893,0.10983612928239776,5.555302308198669,0.9998744373474603,0.5929865472599143,0.7079322271662428,0.05452106139000004,2.7756956627393596,32.39375414121195,0.9986091343572361,0.7462292989315217,0.7856710996991874,8.175108223602129,0.809935564361301,0.43110874059412835,0.45298854833367075,6.150023390306578,35.992240092267274,0.05579676755676625
2023-07-26,29222.974630383527,1857.5965927470297,0.9996062705921892,237.73034722946028,0.710252778978069,1857.2230023977731,23.267716629540782,0.303890501333733,0.08171919103229187,0.08189213991256214,2002.3573667108437,0.11023076760322807,0.10989766255675297,5.531756219993134,0.9996681666063276,0.5954411322826371,0.7082824404008489,0.053540822862435236,2.7502854442305855,32.365721806184744,0.9994712506566885,0.741868803109267,0.8508725650571737,8.003432636223334,0.8125764743911087,0.4285373099463001,0.4591195560092037,6.023289978902931,35.25411744221471,0.05677445224990532
2023-07-27,29363.672907978616,1871.5331057115002,1.0008326044089932,239.02009171510338,0.7158774882632872,1871.9117292026663,25.1519878372353,0.30658483982177603,0.07794154175017286,0.08241805864690703,2018.0549837209667,0.11154237855618644,0.11092529553637308,5.541148064642054,0.9998448847973574,0.6045630660174927,0.7171738277806771,0.05942005185908494,2.828328072068073,32.500759034458824,0.9986238476694519,0.7440200498898647,0.8221549306645436,8.019671432448325,0.8144463995118656,0.42964219476965887,0.459853068474646,6.069302361273948,35.078371551299924,0.05650786643443617
2023-07-28,29200.244001291314,1858.77702138144,0.999739572533881,240.41736659584296,0.713435782414364,1857.8891647901662,25.093488053679394,0.30743083311344055,0.07752369496797262,0.08255831183700714,2005.7960456172987,0.11164145655234424,0.10982810192828608,5.550696994730776,0.9980604758632149,0.5951383828377363,0.727946809231032,0.06096041122608281,2.859409138574364,32.49348644295721,0.9997954959754544,0.7411445078357605,0.7831683398321408,7.975513223128112,0.808855738855323,0.42600979911727715,0.4458210150680266,6.042946712281377,35.13248307459343,0.05607662291121117
2023-07-29,29314.09738709836,1874.6939950760675,0.9999453849555628,241.85782548004366,0.7122965862439442,1874.510978602906,24.825803970620775,0.309919827256323,0.07728342969712826,0.08519727829215551,2020.783408702712,0.11207379260018034,0.11047357911960408,5.533237680006008,0.9990280165182736,0.5982640515147514,0.7444709557076542,0.05792430006583381,2.8197256871253757,32.83858276279408,0.9974475618840656,0.7499112849224016,0.7930144135109918,8.05140272251577,0.8276552007519397,0.4312835463514592,0.4578338556263323,6.112613605337757,35.27255454886463,0.056920544627556365
2023-07-30,29356.74774591667,1880.9180765299413,0.9999745347844408,242.5563254026864,0.7126071592756545,1879.405655273413,25.16504796989767,0.3126119877987806,0.08019910025880837,0.08335304153060019,2028.2763528243802,0.11236422932858765,0.11144347890492591,5.5016346332341675,0.9990327675195796,0.601086179414802,0.7509612826840918,0.05672818171231097,2.8471550894583593,32.679450683446035,0.9998267375585075,0.757376776688383,0.8137079050509999,8.01291628020045,0.842536748113609,0.4388023998654358,0.4553110685260376,6.222484291664396,35.98475215953171,0.056052087279363866
2023-07-31,29277.755810272716,1861.8699097932104,1.0002378457856913,242.5403316925359,0.7049110934788799,1859.7882530098032,24.266784359176683,0.31533724815149583,0.07803467090689206,0.08008529543969552,2010.320738959227,0.11003462609760128,0.10960866693655398,5.522506588949116,0.9997702428087368,0.5982520902298865,0.7522960217347552,0.05764889702302905,2.7190519111820683,32.2214080665703,0.9987797293197159,0.7534214229482947,0.808236377202829,7.893155989175915,0.8364660556068967,0.43100787064138496,0.46197459625596465,6.102023460448572,39.29384805900101,0.05575741347541968
2023-08-01,29233.136365580438,1857.2761957628516,0.999866830556736,241.19355696466522,0.6990302831310987,1857.5534750220843,23.75665877952372,0.3073463240460917,0.07787250121798182,0.0779807771391641,2002.9334262133154,0.1104179658093844,0.10993866664944318,5.538407114048485,0.9976504902430215,0.5875829665263894,0.7615088734426954,0.05978999106170444,2.5668223125406535,32.049793263975644,0.9980180338111048,0.7458928058600135,0.7843376546283428,7.880632440603388,0.8260776221275312,0.42329830297111765,0.46148594902377793,6.007821992024653,40.42457553717864,0.05509611208139343
